4026.png	deaf woman: light skin tone	🧏🏻‍♀️️	\U0001F9CF\U0001F3FB\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F9CF U+1F3FB U+200D U+2640 U+FE0F	deaf woman: light skin tone
4027.png	deaf woman: medium-light skin tone	🧏🏼‍♀️️	\U0001F9CF\U0001F3FC\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F9CF U+1F3FC U+200D U+2640 U+FE0F	deaf woman: medium-light skin tone
4028.png	deaf woman: medium skin tone	🧏🏽‍♀️️	\U0001F9CF\U0001F3FD\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F9CF U+1F3FD U+200D U+2640 U+FE0F	deaf woman: medium skin tone
4029.png	deaf woman: medium-dark skin tone	🧏🏾‍♀️️	\U0001F9CF\U0001F3FE\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F9CF U+1F3FE U+200D U+2640 U+FE0F	deaf woman: medium-dark skin tone
4030.png	deaf woman: dark skin tone	🧏🏿‍♀️️	\U0001F9CF\U0001F3FF\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F9CF U+1F3FF U+200D U+2640 U+FE0F	deaf woman: dark skin tone
4031.png	person bowing: light skin tone	🙇🏻️	\U0001F647\U0001F3FB\U0000FE0F	U+1F647 U+1F3FB	person bowing: light skin tone
4032.png	person bowing: medium-light skin tone	🙇🏼️	\U0001F647\U0001F3FC\U0000FE0F	U+1F647 U+1F3FC	person bowing: medium-light skin tone
4033.png	person bowing: medium skin tone	🙇🏽️	\U0001F647\U0001F3FD\U0000FE0F	U+1F647 U+1F3FD	person bowing: medium skin tone
4034.png	person bowing: medium-dark skin tone	🙇🏾️	\U0001F647\U0001F3FE\U0000FE0F	U+1F647 U+1F3FE	person bowing: medium-dark skin tone
4035.png	person bowing: dark skin tone	🙇🏿️	\U0001F647\U0001F3FF\U0000FE0F	U+1F647 U+1F3FF	person bowing: dark skin tone
4036.png	man bowing: light skin tone	🙇🏻‍♂️️	\U0001F647\U0001F3FB\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F647 U+1F3FB U+200D U+2642 U+FE0F	man bowing: light skin tone
4037.png	man bowing: medium-light skin tone	🙇🏼‍♂️️	\U0001F647\U0001F3FC\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F647 U+1F3FC U+200D U+2642 U+FE0F	man bowing: medium-light skin tone
4038.png	man bowing: medium skin tone	🙇🏽‍♂️️	\U0001F647\U0001F3FD\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F647 U+1F3FD U+200D U+2642 U+FE0F	man bowing: medium skin tone
4039.png	man bowing: medium-dark skin tone	🙇🏾‍♂️️	\U0001F647\U0001F3FE\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F647 U+1F3FE U+200D U+2642 U+FE0F	man bowing: medium-dark skin tone
4040.png	man bowing: dark skin tone	🙇🏿‍♂️️	\U0001F647\U0001F3FF\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F647 U+1F3FF U+200D U+2642 U+FE0F	man bowing: dark skin tone
4041.png	woman bowing: light skin tone	🙇🏻‍♀️️	\U0001F647\U0001F3FB\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F647 U+1F3FB U+200D U+2640 U+FE0F	woman bowing: light skin tone
4042.png	woman bowing: medium-light skin tone	🙇🏼‍♀️️	\U0001F647\U0001F3FC\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F647 U+1F3FC U+200D U+2640 U+FE0F	woman bowing: medium-light skin tone
4043.png	woman bowing: medium skin tone	🙇🏽‍♀️️	\U0001F647\U0001F3FD\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F647 U+1F3FD U+200D U+2640 U+FE0F	woman bowing: medium skin tone
4044.png	woman bowing: medium-dark skin tone	🙇🏾‍♀️️	\U0001F647\U0001F3FE\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F647 U+1F3FE U+200D U+2640 U+FE0F	woman bowing: medium-dark skin tone
4045.png	woman bowing: dark skin tone	🙇🏿‍♀️️	\U0001F647\U0001F3FF\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F647 U+1F3FF U+200D U+2640 U+FE0F	woman bowing: dark skin tone
4046.png	person facepalming: light skin tone	🤦🏻️	\U0001F926\U0001F3FB\U0000FE0F	U+1F926 U+1F3FB	person facepalming: light skin tone
4047.png	person facepalming: medium-light skin tone	🤦🏼️	\U0001F926\U0001F3FC\U0000FE0F	U+1F926 U+1F3FC	person facepalming: medium-light skin tone
4048.png	person facepalming: medium skin tone	🤦🏽️	\U0001F926\U0001F3FD\U0000FE0F	U+1F926 U+1F3FD	person facepalming: medium skin tone
4049.png	person facepalming: medium-dark skin tone	🤦🏾️	\U0001F926\U0001F3FE\U0000FE0F	U+1F926 U+1F3FE	person facepalming: medium-dark skin tone
4050.png	person facepalming: dark skin tone	🤦🏿️	\U0001F926\U0001F3FF\U0000FE0F	U+1F926 U+1F3FF	person facepalming: dark skin tone
4051.png	man facepalming: light skin tone	🤦🏻‍♂️️	\U0001F926\U0001F3FB\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F926 U+1F3FB U+200D U+2642 U+FE0F	man facepalming: light skin tone
4052.png	man facepalming: medium-light skin tone	🤦🏼‍♂️️	\U0001F926\U0001F3FC\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F926 U+1F3FC U+200D U+2642 U+FE0F	man facepalming: medium-light skin tone
4053.png	man facepalming: medium skin tone	🤦🏽‍♂️️	\U0001F926\U0001F3FD\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F926 U+1F3FD U+200D U+2642 U+FE0F	man facepalming: medium skin tone
4054.png	man facepalming: medium-dark skin tone	🤦🏾‍♂️️	\U0001F926\U0001F3FE\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F926 U+1F3FE U+200D U+2642 U+FE0F	man facepalming: medium-dark skin tone
4055.png	man facepalming: dark skin tone	🤦🏿‍♂️️	\U0001F926\U0001F3FF\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F926 U+1F3FF U+200D U+2642 U+FE0F	man facepalming: dark skin tone
4056.png	woman facepalming: light skin tone	🤦🏻‍♀️️	\U0001F926\U0001F3FB\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F926 U+1F3FB U+200D U+2640 U+FE0F	woman facepalming: light skin tone
4057.png	woman facepalming: medium-light skin tone	🤦🏼‍♀️️	\U0001F926\U0001F3FC\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F926 U+1F3FC U+200D U+2640 U+FE0F	woman facepalming: medium-light skin tone
4058.png	woman facepalming: medium skin tone	🤦🏽‍♀️️	\U0001F926\U0001F3FD\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F926 U+1F3FD U+200D U+2640 U+FE0F	woman facepalming: medium skin tone
4059.png	woman facepalming: medium-dark skin tone	🤦🏾‍♀️️	\U0001F926\U0001F3FE\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F926 U+1F3FE U+200D U+2640 U+FE0F	woman facepalming: medium-dark skin tone
4060.png	woman facepalming: dark skin tone	🤦🏿‍♀️️	\U0001F926\U0001F3FF\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F926 U+1F3FF U+200D U+2640 U+FE0F	woman facepalming: dark skin tone
4061.png	person shrugging: light skin tone	🤷🏻️	\U0001F937\U0001F3FB\U0000FE0F	U+1F937 U+1F3FB	person shrugging: light skin tone
4062.png	person shrugging: medium-light skin tone	🤷🏼️	\U0001F937\U0001F3FC\U0000FE0F	U+1F937 U+1F3FC	person shrugging: medium-light skin tone
4063.png	person shrugging: medium skin tone	🤷🏽️	\U0001F937\U0001F3FD\U0000FE0F	U+1F937 U+1F3FD	person shrugging: medium skin tone
4064.png	person shrugging: medium-dark skin tone	🤷🏾️	\U0001F937\U0001F3FE\U0000FE0F	U+1F937 U+1F3FE	person shrugging: medium-dark skin tone
4065.png	person shrugging: dark skin tone	🤷🏿️	\U0001F937\U0001F3FF\U0000FE0F	U+1F937 U+1F3FF	person shrugging: dark skin tone
4066.png	man shrugging: light skin tone	🤷🏻‍♂️️	\U0001F937\U0001F3FB\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F937 U+1F3FB U+200D U+2642 U+FE0F	man shrugging: light skin tone
4067.png	man shrugging: medium-light skin tone	🤷🏼‍♂️️	\U0001F937\U0001F3FC\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F937 U+1F3FC U+200D U+2642 U+FE0F	man shrugging: medium-light skin tone
4068.png	man shrugging: medium skin tone	🤷🏽‍♂️️	\U0001F937\U0001F3FD\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F937 U+1F3FD U+200D U+2642 U+FE0F	man shrugging: medium skin tone
4069.png	man shrugging: medium-dark skin tone	🤷🏾‍♂️️	\U0001F937\U0001F3FE\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F937 U+1F3FE U+200D U+2642 U+FE0F	man shrugging: medium-dark skin tone
4070.png	man shrugging: dark skin tone	🤷🏿‍♂️️	\U0001F937\U0001F3FF\U0000200D\U00002642\U0000FE0F\U0000FE0F	U+1F937 U+1F3FF U+200D U+2642 U+FE0F	man shrugging: dark skin tone
4071.png	woman shrugging: light skin tone	🤷🏻‍♀️️	\U0001F937\U0001F3FB\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F937 U+1F3FB U+200D U+2640 U+FE0F	woman shrugging: light skin tone
4072.png	woman shrugging: medium-light skin tone	🤷🏼‍♀️️	\U0001F937\U0001F3FC\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F937 U+1F3FC U+200D U+2640 U+FE0F	woman shrugging: medium-light skin tone
4073.png	woman shrugging: medium skin tone	🤷🏽‍♀️️	\U0001F937\U0001F3FD\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F937 U+1F3FD U+200D U+2640 U+FE0F	woman shrugging: medium skin tone
4074.png	woman shrugging: medium-dark skin tone	🤷🏾‍♀️️	\U0001F937\U0001F3FE\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F937 U+1F3FE U+200D U+2640 U+FE0F	woman shrugging: medium-dark skin tone
4075.png	woman shrugging: dark skin tone	🤷🏿‍♀️️	\U0001F937\U0001F3FF\U0000200D\U00002640\U0000FE0F\U0000FE0F	U+1F937 U+1F3FF U+200D U+2640 U+FE0F	woman shrugging: dark skin tone
4076.png	health worker: light skin tone	🧑🏻‍⚕️️	\U0001F9D1\U0001F3FB\U0000200D\U00002695\U0000FE0F\U0000FE0F	U+1F9D1 U+1F3FB U+200D U+2695 U+FE0F	health worker: light skin tone
4077.png	health worker: medium-light skin tone	🧑🏼‍⚕️️	\U0001F9D1\U0001F3FC\U0000200D\U00002695\U0000FE0F\U0000FE0F	U+1F9D1 U+1F3FC U+200D U+2695 U+FE0F	health worker: medium-light skin tone
4078.png	health worker: medium skin tone	🧑🏽‍⚕️️	\U0001F9D1\U0001F3FD\U0000200D\U00002695\U0000FE0F\U0000FE0F	U+1F9D1 U+1F3FD U+200D U+2695 U+FE0F	health worker: medium skin tone
4079.png	health worker: medium-dark skin tone	🧑🏾‍⚕️️	\U0001F9D1\U0001F3FE\U0000200D\U00002695\U0000FE0F\U0000FE0F	U+1F9D1 U+1F3FE U+200D U+2695 U+FE0F	health worker: medium-dark skin tone
4080.png	health worker: dark skin tone	🧑🏿‍⚕️️	\U0001F9D1\U0001F3FF\U0000200D\U00002695\U0000FE0F\U0000FE0F	U+1F9D1 U+1F3FF U+200D U+2695 U+FE0F	health worker: dark skin tone
4081.png	man health worker: light skin tone	👨🏻‍⚕️️	\U0001F468\U0001F3FB\U0000200D\U00002695\U0000FE0F\U0000FE0F	U+1F468 U+1F3FB U+200D U+2695 U+FE0F	man health worker: light skin tone
4082.png	man health worker: medium-light skin tone	👨🏼‍⚕️️	\U0001F468\U0001F3FC\U0000200D\U00002695\U0000FE0F\U0000FE0F	U+1F468 U+1F3FC U+200D U+2695 U+FE0F	man health worker: medium-light skin tone
4083.png	man health worker: medium skin tone	👨🏽‍⚕️️	\U0001F468\U0001F3FD\U0000200D\U00002695\U0000FE0F\U0000FE0F	U+1F468 U+1F3FD U+200D U+2695 U+FE0F	man health worker: medium skin tone
4084.png	man health worker: medium-dark skin tone	👨🏾‍⚕️️	\U0001F468\U0001F3FE\U0000200D\U00002695\U0000FE0F\U0000FE0F	U+1F468 U+1F3FE U+200D U+2695 U+FE0F	man health worker: medium-dark skin tone
4085.png	man health worker: dark skin tone	👨🏿‍⚕️️	\U0001F468\U0001F3FF\U0000200D\U00002695\U0000FE0F\U0000FE0F	U+1F468 U+1F3FF U+200D U+2695 U+FE0F	man health worker: dark skin tone
4086.png	woman health worker: light skin tone	👩🏻‍⚕️️	\U0001F469\U0001F3FB\U0000200D\U00002695\U0000FE0F\U0000FE0F	U+1F469 U+1F3FB U+200D U+2695 U+FE0F	woman health worker: light skin tone
4087.png	woman health worker: medium-light skin tone	👩🏼‍⚕️️	\U0001F469\U0001F3FC\U0000200D\U00002695\U0000FE0F\U0000FE0F	U+1F469 U+1F3FC U+200D U+2695 U+FE0F	woman health worker: medium-light skin tone
4088.png	woman health worker: medium skin tone	👩🏽‍⚕️️	\U0001F469\U0001F3FD\U0000200D\U00002695\U0000FE0F\U0000FE0F	U+1F469 U+1F3FD U+200D U+2695 U+FE0F	woman health worker: medium skin tone
4089.png	woman health worker: medium-dark skin tone	👩🏾‍⚕️️	\U0001F469\U0001F3FE\U0000200D\U00002695\U0000FE0F\U0000FE0F	U+1F469 U+1F3FE U+200D U+2695 U+FE0F	woman health worker: medium-dark skin tone
4090.png	woman health worker: dark skin tone	👩🏿‍⚕️️	\U0001F469\U0001F3FF\U0000200D\U00002695\U0000FE0F\U0000FE0F	U+1F469 U+1F3FF U+200D U+2695 U+FE0F	woman health worker: dark skin tone
4091.png	student: light skin tone	🧑🏻‍🎓️	\U0001F9D1\U0001F3FB\U0000200D\U0001F393\U0000FE0F	U+1F9D1 U+1F3FB U+200D U+1F393	student: light skin tone
4092.png	student: medium-light skin tone	🧑🏼‍🎓️	\U0001F9D1\U0001F3FC\U0000200D\U0001F393\U0000FE0F	U+1F9D1 U+1F3FC U+200D U+1F393	student: medium-light skin tone
4093.png	student: medium skin tone	🧑🏽‍🎓️	\U0001F9D1\U0001F3FD\U0000200D\U0001F393\U0000FE0F	U+1F9D1 U+1F3FD U+200D U+1F393	student: medium skin tone
4094.png	student: medium-dark skin tone	🧑🏾‍🎓️	\U0001F9D1\U0001F3FE\U0000200D\U0001F393\U0000FE0F	U+1F9D1 U+1F3FE U+200D U+1F393	student: medium-dark skin tone
4095.png	student: dark skin tone	🧑🏿‍🎓️	\U0001F9D1\U0001F3FF\U0000200D\U0001F393\U0000FE0F	U+1F9D1 U+1F3FF U+200D U+1F393	student: dark skin tone
4096.png	man student: light skin tone	👨🏻‍🎓️	\U0001F468\U0001F3FB\U0000200D\U0001F393\U0000FE0F	U+1F468 U+1F3FB U+200D U+1F393	man student: light skin tone
4097.png	man student: medium-light skin tone	👨🏼‍🎓️	\U0001F468\U0001F3FC\U0000200D\U0001F393\U0000FE0F	U+1F468 U+1F3FC U+200D U+1F393	man student: medium-light skin tone
4098.png	man student: medium skin tone	👨🏽‍🎓️	\U0001F468\U0001F3FD\U0000200D\U0001F393\U0000FE0F	U+1F468 U+1F3FD U+200D U+1F393	man student: medium skin tone
4099.png	man student: medium-dark skin tone	👨🏾‍🎓️	\U0001F468\U0001F3FE\U0000200D\U0001F393\U0000FE0F	U+1F468 U+1F3FE U+200D U+1F393	man student: medium-dark skin tone
4100.png	man student: dark skin tone	👨🏿‍🎓️	\U0001F468\U0001F3FF\U0000200D\U0001F393\U0000FE0F	U+1F468 U+1F3FF U+200D U+1F393	man student: dark skin tone
4101.png	woman student: light skin tone	👩🏻‍🎓️	\U0001F469\U0001F3FB\U0000200D\U0001F393\U0000FE0F	U+1F469 U+1F3FB U+200D U+1F393	woman student: light skin tone
4102.png	woman student: medium-light skin tone	👩🏼‍🎓️	\U0001F469\U0001F3FC\U0000200D\U0001F393\U0000FE0F	U+1F469 U+1F3FC U+200D U+1F393	woman student: medium-light skin tone
4103.png	woman student: medium skin tone	👩🏽‍🎓️	\U0001F469\U0001F3FD\U0000200D\U0001F393\U0000FE0F	U+1F469 U+1F3FD U+200D U+1F393	woman student: medium skin tone
4104.png	woman student: medium-dark skin tone	👩🏾‍🎓️	\U0001F469\U0001F3FE\U0000200D\U0001F393\U0000FE0F	U+1F469 U+1F3FE U+200D U+1F393	woman student: medium-dark skin tone
4105.png	woman student: dark skin tone	👩🏿‍🎓️	\U0001F469\U0001F3FF\U0000200D\U0001F393\U0000FE0F	U+1F469 U+1F3FF U+200D U+1F393	woman student: dark skin tone
4106.png	teacher: light skin tone	🧑🏻‍🏫️	\U0001F9D1\U0001F3FB\U0000200D\U0001F3EB\U0000FE0F	U+1F9D1 U+1F3FB U+200D U+1F3EB	teacher: light skin tone
4107.png	teacher: medium-light skin tone	🧑🏼‍🏫️	\U0001F9D1\U0001F3FC\U0000200D\U0001F3EB\U0000FE0F	U+1F9D1 U+1F3FC U+200D U+1F3EB	teacher: medium-light skin tone
4108.png	teacher: medium skin tone	🧑🏽‍🏫️	\U0001F9D1\U0001F3FD\U0000200D\U0001F3EB\U0000FE0F	U+1F9D1 U+1F3FD U+200D U+1F3EB	teacher: medium skin tone
4109.png	teacher: medium-dark skin tone	🧑🏾‍🏫️	\U0001F9D1\U0001F3FE\U0000200D\U0001F3EB\U0000FE0F	U+1F9D1 U+1F3FE U+200D U+1F3EB	teacher: medium-dark skin tone
4110.png	teacher: dark skin tone	🧑🏿‍🏫️	\U0001F9D1\U0001F3FF\U0000200D\U0001F3EB\U0000FE0F	U+1F9D1 U+1F3FF U+200D U+1F3EB	teacher: dark skin tone
4111.png	man teacher: light skin tone	👨🏻‍🏫️	\U0001F468\U0001F3FB\U0000200D\U0001F3EB\U0000FE0F	U+1F468 U+1F3FB U+200D U+1F3EB	man teacher: light skin tone
4112.png	man teacher: medium-light skin tone	👨🏼‍🏫️	\U0001F468\U0001F3FC\U0000200D\U0001F3EB\U0000FE0F	U+1F468 U+1F3FC U+200D U+1F3EB	man teacher: medium-light skin tone
4113.png	man teacher: medium skin tone	👨🏽‍🏫️	\U0001F468\U0001F3FD\U0000200D\U0001F3EB\U0000FE0F	U+1F468 U+1F3FD U+200D U+1F3EB	man teacher: medium skin tone
4114.png	man teacher: medium-dark skin tone	👨🏾‍🏫️	\U0001F468\U0001F3FE\U0000200D\U0001F3EB\U0000FE0F	U+1F468 U+1F3FE U+200D U+1F3EB	man teacher: medium-dark skin tone
4115.png	man teacher: dark skin tone	👨🏿‍🏫️	\U0001F468\U0001F3FF\U0000200D\U0001F3EB\U0000FE0F	U+1F468 U+1F3FF U+200D U+1F3EB	man teacher: dark skin tone
4116.png	woman teacher: light skin tone	👩🏻‍🏫️	\U0001F469\U0001F3FB\U0000200D\U0001F3EB\U0000FE0F	U+1F469 U+1F3FB U+200D U+1F3EB	woman teacher: light skin tone
4117.png	woman teacher: medium-light skin tone	👩🏼‍🏫️	\U0001F469\U0001F3FC\U0000200D\U0001F3EB\U0000FE0F	U+1F469 U+1F3FC U+200D U+1F3EB	woman teacher: medium-light skin tone
4118.png	woman teacher: medium skin tone	👩🏽‍🏫️	\U0001F469\U0001F3FD\U0000200D\U0001F3EB\U0000FE0F	U+1F469 U+1F3FD U+200D U+1F3EB	woman teacher: medium skin tone
4119.png	woman teacher: medium-dark skin tone	👩🏾‍🏫️	\U0001F469\U0001F3FE\U0000200D\U0001F3EB\U0000FE0F	U+1F469 U+1F3FE U+200D U+1F3EB	woman teacher: medium-dark skin tone
4120.png	woman teacher: dark skin tone	👩🏿‍🏫️	\U0001F469\U0001F3FF\U0000200D\U0001F3EB\U0000FE0F	U+1F469 U+1F3FF U+200D U+1F3EB	woman teacher: dark skin tone
4121.png	judge: light skin tone	🧑🏻‍⚖️️	\U0001F9D1\U0001F3FB\U0000200D\U00002696\U0000FE0F\U0000FE0F	U+1F9D1 U+1F3FB U+200D U+2696 U+FE0F	judge: light skin tone
4122.png	judge: medium-light skin tone	🧑🏼‍⚖️️	\U0001F9D1\U0001F3FC\U0000200D\U00002696\U0000FE0F\U0000FE0F	U+1F9D1 U+1F3FC U+200D U+2696 U+FE0F	judge: medium-light skin tone
4123.png	judge: medium skin tone	🧑🏽‍⚖️️	\U0001F9D1\U0001F3FD\U0000200D\U00002696\U0000FE0F\U0000FE0F	U+1F9D1 U+1F3FD U+200D U+2696 U+FE0F	judge: medium skin tone
4124.png	judge: medium-dark skin tone	🧑🏾‍⚖️️	\U0001F9D1\U0001F3FE\U0000200D\U00002696\U0000FE0F\U0000FE0F	U+1F9D1 U+1F3FE U+200D U+2696 U+FE0F	judge: medium-dark skin tone
4125.png	judge: dark skin tone	🧑🏿‍⚖️️	\U0001F9D1\U0001F3FF\U0000200D\U00002696\U0000FE0F\U0000FE0F	U+1F9D1 U+1F3FF U+200D U+2696 U+FE0F	judge: dark skin tone
4126.png	man judge: light skin tone	👨🏻‍⚖️️	\U0001F468\U0001F3FB\U0000200D\U00002696\U0000FE0F\U0000FE0F	U+1F468 U+1F3FB U+200D U+2696 U+FE0F	man judge: light skin tone
4127.png	man judge: medium-light skin tone	👨🏼‍⚖️️	\U0001F468\U0001F3FC\U0000200D\U00002696\U0000FE0F\U0000FE0F	U+1F468 U+1F3FC U+200D U+2696 U+FE0F	man judge: medium-light skin tone
4128.png	man judge: medium skin tone	👨🏽‍⚖️️	\U0001F468\U0001F3FD\U0000200D\U00002696\U0000FE0F\U0000FE0F	U+1F468 U+1F3FD U+200D U+2696 U+FE0F	man judge: medium skin tone
4129.png	man judge: medium-dark skin tone	👨🏾‍⚖️️	\U0001F468\U0001F3FE\U0000200D\U00002696\U0000FE0F\U0000FE0F	U+1F468 U+1F3FE U+200D U+2696 U+FE0F	man judge: medium-dark skin tone
4130.png	man judge: dark skin tone	👨🏿‍⚖️️	\U0001F468\U0001F3FF\U0000200D\U00002696\U0000FE0F\U0000FE0F	U+1F468 U+1F3FF U+200D U+2696 U+FE0F	man judge: dark skin tone
4131.png	woman judge: light skin tone	👩🏻‍⚖️️	\U0001F469\U0001F3FB\U0000200D\U00002696\U0000FE0F\U0000FE0F	U+1F469 U+1F3FB U+200D U+2696 U+FE0F	woman judge: light skin tone
4132.png	woman judge: medium-light skin tone	👩🏼‍⚖️️	\U0001F469\U0001F3FC\U0000200D\U00002696\U0000FE0F\U0000FE0F	U+1F469 U+1F3FC U+200D U+2696 U+FE0F	woman judge: medium-light skin tone
4133.png	woman judge: medium skin tone	👩🏽‍⚖️️	\U0001F469\U0001F3FD\U0000200D\U00002696\U0000FE0F\U0000FE0F	U+1F469 U+1F3FD U+200D U+2696 U+FE0F	woman judge: medium skin tone
4134.png	woman judge: medium-dark skin tone	👩🏾‍⚖️️	\U0001F469\U0001F3FE\U0000200D\U00002696\U0000FE0F\U0000FE0F	U+1F469 U+1F3FE U+200D U+2696 U+FE0F	woman judge: medium-dark skin tone
4135.png	woman judge: dark skin tone	👩🏿‍⚖️️	\U0001F469\U0001F3FF\U0000200D\U00002696\U0000FE0F\U0000FE0F	U+1F469 U+1F3FF U+200D U+2696 U+FE0F	woman judge: dark skin tone
4136.png	farmer: light skin tone	🧑🏻‍🌾️	\U0001F9D1\U0001F3FB\U0000200D\U0001F33E\U0000FE0F	U+1F9D1 U+1F3FB U+200D U+1F33E	farmer: light skin tone
4137.png	farmer: medium-light skin tone	🧑🏼‍🌾️	\U0001F9D1\U0001F3FC\U0000200D\U0001F33E\U0000FE0F	U+1F9D1 U+1F3FC U+200D U+1F33E	farmer: medium-light skin tone
4138.png	farmer: medium skin tone	🧑🏽‍🌾️	\U0001F9D1\U0001F3FD\U0000200D\U0001F33E\U0000FE0F	U+1F9D1 U+1F3FD U+200D U+1F33E	farmer: medium skin tone
4139.png	farmer: medium-dark skin tone	🧑🏾‍🌾️	\U0001F9D1\U0001F3FE\U0000200D\U0001F33E\U0000FE0F	U+1F9D1 U+1F3FE U+200D U+1F33E	farmer: medium-dark skin tone
4140.png	farmer: dark skin tone	🧑🏿‍🌾️	\U0001F9D1\U0001F3FF\U0000200D\U0001F33E\U0000FE0F	U+1F9D1 U+1F3FF U+200D U+1F33E	farmer: dark skin tone
4141.png	man farmer: light skin tone	👨🏻‍🌾️	\U0001F468\U0001F3FB\U0000200D\U0001F33E\U0000FE0F	U+1F468 U+1F3FB U+200D U+1F33E	man farmer: light skin tone
4142.png	man farmer: medium-light skin tone	👨🏼‍🌾️	\U0001F468\U0001F3FC\U0000200D\U0001F33E\U0000FE0F	U+1F468 U+1F3FC U+200D U+1F33E	man farmer: medium-light skin tone
4143.png	man farmer: medium skin tone	👨🏽‍🌾️	\U0001F468\U0001F3FD\U0000200D\U0001F33E\U0000FE0F	U+1F468 U+1F3FD U+200D U+1F33E	man farmer: medium skin tone
4144.png	man farmer: medium-dark skin tone	👨🏾‍🌾️	\U0001F468\U0001F3FE\U0000200D\U0001F33E\U0000FE0F	U+1F468 U+1F3FE U+200D U+1F33E	man farmer: medium-dark skin tone
4145.png	man farmer: dark skin tone	👨🏿‍🌾️	\U0001F468\U0001F3FF\U0000200D\U0001F33E\U0000FE0F	U+1F468 U+1F3FF U+200D U+1F33E	man farmer: dark skin tone
4146.png	woman farmer: light skin tone	👩🏻‍🌾️	\U0001F469\U0001F3FB\U0000200D\U0001F33E\U0000FE0F	U+1F469 U+1F3FB U+200D U+1F33E	woman farmer: light skin tone
4147.png	woman farmer: medium-light skin tone	👩🏼‍🌾️	\U0001F469\U0001F3FC\U0000200D\U0001F33E\U0000FE0F	U+1F469 U+1F3FC U+200D U+1F33E	woman farmer: medium-light skin tone
4148.png	woman farmer: medium skin tone	👩🏽‍🌾️	\U0001F469\U0001F3FD\U0000200D\U0001F33E\U0000FE0F	U+1F469 U+1F3FD U+200D U+1F33E	woman farmer: medium skin tone
4149.png	woman farmer: medium-dark skin tone	👩🏾‍🌾️	\U0001F469\U0001F3FE\U0000200D\U0001F33E\U0000FE0F	U+1F469 U+1F3FE U+200D U+1F33E	woman farmer: medium-dark skin tone
4150.png	woman farmer: dark skin tone	👩🏿‍🌾️	\U0001F469\U0001F3FF\U0000200D\U0001F33E\U0000FE0F	U+1F469 U+1F3FF U+200D U+1F33E	woman farmer: dark skin tone
4151.png	cook: light skin tone	🧑🏻‍🍳️	\U0001F9D1\U0001F3FB\U0000200D\U0001F373\U0000FE0F	U+1F9D1 U+1F3FB U+200D U+1F373	cook: light skin tone
4152.png	cook: medium-light skin tone	🧑🏼‍🍳️	\U0001F9D1\U0001F3FC\U0000200D\U0001F373\U0000FE0F	U+1F9D1 U+1F3FC U+200D U+1F373	cook: medium-light skin tone
4153.png	cook: medium skin tone	🧑🏽‍🍳️	\U0001F9D1\U0001F3FD\U0000200D\U0001F373\U0000FE0F	U+1F9D1 U+1F3FD U+200D U+1F373	cook: medium skin tone
4154.png	cook: medium-dark skin tone	🧑🏾‍🍳️	\U0001F9D1\U0001F3FE\U0000200D\U0001F373\U0000FE0F	U+1F9D1 U+1F3FE U+200D U+1F373	cook: medium-dark skin tone
4155.png	cook: dark skin tone	🧑🏿‍🍳️	\U0001F9D1\U0001F3FF\U0000200D\U0001F373\U0000FE0F	U+1F9D1 U+1F3FF U+200D U+1F373	cook: dark skin tone
4156.png	man cook: light skin tone	👨🏻‍🍳️	\U0001F468\U0001F3FB\U0000200D\U0001F373\U0000FE0F	U+1F468 U+1F3FB U+200D U+1F373	man cook: light skin tone
